rel_path	pc_path	source_path	classification	target_surface	pc_sha256	source_sha256	debug_guard_count	unguarded_smgpc_count	unguarded_observer_api_count	note
Player/MarioMessenger.hpp	src/Game/Player/MarioMessenger.hpp	decomp/include/Game/Player/MarioMessenger.hpp	exact-source	no	467d6e1ec4db27dd36bd2f746c36af5d69d61d8ba5c658234a967ee5529d8edc	467d6e1ec4db27dd36bd2f746c36af5d69d61d8ba5c658234a967ee5529d8edc	0	0	0	byte-for-byte match
Player/MarioModule.cpp	src/Game/Player/MarioModule.cpp	decomp/src/Game/Player/MarioModule.cpp	compat-temporary	no	a55f8a3b9ac589b7165d848018c9f334d444aa85245190c1f8683c9883c1e0b0	8fa8c3b9d8ba6737dfc143ca57d9610e8da05f7c2fe91f2ba02ba6f6cf8e0c55	0	0	0	source exists but pc-port behavior/shape differs
Player/MarioModule.hpp	src/Game/Player/MarioModule.hpp	decomp/include/Game/Player/MarioModule.hpp	exact-source	no	e81847067e1943b59f406b9f61183487247761d9c598386719bab2abc1b5def6	e81847067e1943b59f406b9f61183487247761d9c598386719bab2abc1b5def6	0	0	0	byte-for-byte match
Player/MarioMove.cpp	src/Game/Player/MarioMove.cpp	decomp/src/Game/Player/MarioMove.cpp	compat-temporary	no	14397b92a59090a6e94a57f129a38968f86942f9370d8cb2f5be9fc2f2cbb43a	f9788d532e8fdbdb7c052ad92ecba69ad69e874f84e49e24a98dd41fd912bf18	0	0	0	source exists but pc-port behavior/shape differs
Player/MarioMove.hpp	src/Game/Player/MarioMove.hpp	decomp/include/Game/Player/MarioMove.hpp	exact-source	no	95b35a70f0cbda80ef3e218ff0a6ad252c32a2e51cdaf611fae06629799a0ed9	95b35a70f0cbda80ef3e218ff0a6ad252c32a2e51cdaf611fae06629799a0ed9	0	0	0	byte-for-byte match
Player/MarioMove25D.cpp	src/Game/Player/MarioMove25D.cpp	decomp/src/Game/Player/MarioMove25D.cpp	compat-temporary	no	a5d7ae6ec70a1f56913d5ba3982a14552eb7197c220d4fffa0ab73a58a44bdb1	2c68ea4199eb4ed5524293a1d33dd676189cba308e2c25ddcbfd9a2b1ddaca35	0	0	0	source exists but pc-port behavior/shape differs
Player/MarioMove2D.cpp	src/Game/Player/MarioMove2D.cpp	decomp/src/Game/Player/MarioMove2D.cpp	compat-temporary	no	4b9a3454c8bef550522d09692e443a2ead85ee9d22168d08d949e783768fa686	925c06e0a94b4e8d71439d86938e81e30f74bd280282e1043b4b330fdbdd81dc	0	0	0	source exists but pc-port behavior/shape differs
Player/MarioMoveSphere.cpp	src/Game/Player/MarioMoveSphere.cpp	decomp/src/Game/Player/MarioMoveSphere.cpp	exact-source	no	986e57fd023e2a90729a7a501155aa850a76c7f0a36d4b7ef90ef876b36e52cd	986e57fd023e2a90729a7a501155aa850a76c7f0a36d4b7ef90ef876b36e52cd	0	0	0	byte-for-byte match
Player/MarioMoveSphere.hpp	src/Game/Player/MarioMoveSphere.hpp	decomp/include/Game/Player/MarioMoveSphere.hpp	exact-source	no	e03023fb324c9660788f7778845d016c6a03b5e9303252f18173b4e687d32d0e	e03023fb324c9660788f7778845d016c6a03b5e9303252f18173b4e687d32d0e	0	0	0	byte-for-byte match
Player/MarioNullBck.cpp	src/Game/Player/MarioNullBck.cpp	decomp/src/Game/Player/MarioNullBck.cpp	exact-source	no	fc19f5409da25ac39fec6148cf3c124813dbb62efa59d67b5feaf48e9c2e705b	fc19f5409da25ac39fec6148cf3c124813dbb62efa59d67b5feaf48e9c2e705b	0	0	0	byte-for-byte match
